,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,action_1,action_2,action_3,action_4,action_5,max_value,max_action
1,2.178309,1.2054063,2.388486,1.6763766,0.87745106,1.519299,0.9989474,1.5328171,0.9211288,0.93517005,2.488253,1.2631274,2.369039,1.3724904,1.1372731,6.185860999999999,3.4674810999999996,6.2903421,3.9699958000000004,2.94989421,6.2903421,3
2,1.1132606,1.0333153,2.8130918,1.8769572,-0.04823925,1.3738447,1.4106618,2.1005936,1.5449439,0.76014185,2.370444,1.674301,3.0249848,2.1244812,1.0832659,4.8575493000000005,4.1182780999999995,7.938670200000001,5.5463823,1.7951685,7.938670200000001,3
3,4.219958,5.0834627,6.2262936,5.1104164,4.0089064,1.4696846,1.8972276,2.3366742,1.9112762,1.4374042,1.9043539,2.2548192,3.1755726,2.4036312,1.7996185,7.5939965,9.2355095,11.7385404,9.4253238,7.245929100000001,11.7385404,3
4,5.665291,5.7720375,6.4266496,6.191336,5.5797043,1.8737742,1.8252875,2.204004,2.1708024,1.9051685,2.6522284,2.2562125,3.1022694,2.570496,2.2392664,10.1912936,9.8535375,11.732923,10.9326344,9.7241392,11.732923,3
5,1.5834308,0.781009,0.48087937,1.2678796,1.5412896,1.9320784,1.4072332,1.5582479,1.6892632,1.9760157,2.8393943,1.6983798,2.207909,2.120503,2.272787,6.3549035,3.886622,4.24703627,5.0776458,5.7900923,6.3549035,1
6,7.193843,7.197899,7.0553446,7.140814,7.134104,2.7760205,2.8344302,2.8468995,2.773028,2.7570682,3.7619686,3.408203,3.7465813,3.4502196,3.3265955,13.7318321,13.4405322,13.6488254,13.3640616,13.2177677,13.7318321,1
7,3.9423938,4.1052003,3.8975618,4.5255847,3.915598,1.355802,1.427645,1.4638917,1.6417958,1.3461002,1.8742996,1.5553789,1.8889055,1.8583027,1.4087919,7.172495400000001,7.0882242,7.2503589999999996,8.0256832,6.670490099999999,8.0256832,4
8,6.377642,5.8019137,6.1371884,5.930226,5.6389346,2.7800672,2.6207957,2.648485,2.6268058,2.51887,4.0013647,3.3119223,3.7495887,3.2143512,3.1550446,13.1590739,11.734631700000001,12.5352621,11.771383,11.3128492,13.1590739,1
9,3.9194646,2.9947014,5.004358,5.570487,5.2797074,1.8563467,1.7006538,2.4597828,2.445325,2.2937744,2.3489804,1.9568384,3.2514973,2.8076725,2.5829327,8.1247917,6.6521936,10.7156381,10.8234845,10.1564145,10.8234845,4
10,5.1114283,4.182499,5.2841916,5.333179,5.297534,1.896825,1.6436999,2.0169795,1.8559589,1.8475064,2.4543734,1.9406071,2.7473552,2.3877087,2.092794,9.4626267,7.766806,10.048526299999999,9.5768466,9.2378344,10.048526299999999,3
